index a0 a1 a2 a3 a4 a5 a6 a7
52 1090.33051580789 1119.38387812744 937.025852282799 1016.87598193118 29.0533623195488 -73.4545338767188 0 -73.4545338767188
53 1047.03470627466 1053.22244003194 904.074302861231 925.120027644703 6.18773375728006 -121.914678629953 0 -121.914678629953
54 1060.01297265917 1140.97777220046 919.529265119461 1019.42654643483 80.9647995412845 -40.5864262243446 0 -40.5864262243446
55 1103.82336325936 1117.29091165577 943.607078425095 1025.67781191374 13.4675483964118 -78.1455513456224 0 -78.1455513456224
56 1057.34764191677 1103.9053408126 915.107394058192 978.756558554474 46.5576988958305 -78.5910833623008 0 -78.5910833623008
57 1070.74510730671 1073.61371262235 918.845539916467 958.424439748042 2.86860531564184 -112.320667558665 0 -112.320667558665
58 1081.06822790672 1120.00890745556 932.94550145895 996.699812510283 38.9406795488426 -84.368415396439 0 -84.368415396439
59 1073.18969191408 1169.31832584595 931.471926176867 1053.61640785504 96.128633931869 -19.5732840590404 0 -19.5732840590404
60 1064.22549731524 1087.69712509167 918.438467726535 970.676599890397 23.4716277764376 -93.5488974248387 0 -93.5488974248387
61 1084.30300764639 1124.61324317961 934.890856347545 1015.19856650982 40.3102355332146 -69.1044411365682 0 -69.1044411365682
62 1067.93423829089 1154.67096041564 926.939192580751 1028.81858215659 86.7367221247437 -39.1156561343007 0 -39.1156561343007
63 1053.00390111705 1079.94045032686 910.014531970904 959.831999175096 26.9365492098073 -93.1719019419542 0 -93.1719019419542
64 1077.08796393339 1083.56062024961 923.505287295757 979.371732890287 6.47265631621349 -97.7162310431061 0 -97.7162310431061
65 1076.8342710126 1134.56656506186 931.406357777881 1012.90794158215 57.7322940492616 -63.9263294304482 0 -63.9263294304482
66 1056.32456238815 1128.25793647812 915.815312782941 1012.25482054767 71.9333740899635 -44.0697418404795 0 -44.0697418404795
67 1066.66161632133 1096.25157887718 920.355680787594 983.928448167472 29.5899625558463 -82.7331681538581 0 -82.7331681538581
68 1044.63179439531 1083.92508929397 904.42232019668 961.217821520351 39.2932948986577 -83.4139728749607 0 -83.4139728749607
69 1049.65907337684 1055.34544019936 905.96733507248 928.496266783762 5.68636682252054 -121.162806593078 0 -121.162806593078
70 1071.58218787338 1112.66980052512 925.173655029526 1006.3684554512 41.0876126517412 -65.2137324221804 0 -65.2137324221804
71 1085.12608533384 1105.23777397917 931.670624568545 1004.65184389988 20.1116886453306 -80.4742414339578 0 -80.4742414339578
72 1055.71937586806 1060.13149438745 909.834534335717 937.611004337613 4.41211851939329 -118.108371530444 0 -118.108371530444
73 1093.96330249737 1151.90620498263 945.416029517377 1041.22871149699 57.9429024852577 -52.7345910003787 0 -52.7345910003787
74 1048.43437860522 1056.85479632353 906.015871439193 925.344427224813 8.42041771830463 -123.089951380408 0 -123.089951380408
75 1067.33237976274 1129.12996769335 924.654939844219 1009.13935315121 61.79758793061 -58.1930266115374 0 -58.1930266115374
76 1074.74180740593 1097.51642197405 926.092360342568 981.688831943986 22.7746145681174 -93.0529754619437 0 -93.0529754619437
77 1059.74043891549 1101.09786845142 917.474138495191 980.367882102687 41.357429535934 -79.3725568128009 0 -79.3725568128009
78 1094.04416706266 1111.07848884003 937.99123536416 1009.93322205578 17.0343217773732 -84.1109450068785 0 -84.1109450068785
79 1052.44864932128 1080.98911646239 910.329018700097 957.504679878907 28.5404671411136 -94.9439694423737 0 -94.9439694423737
80 1050.31689182398 1106.73718493213 909.784727881759 989.988216258644 56.4202931081504 -60.328675565332 0 -60.328675565332
81 1068.22232938309 1097.76321998994 921.607712989401 985.129524304978 29.5408906068553 -83.0928050781085 0 -83.0928050781085
82 1044.20620617577 1081.02605704623 904.285099540384 952.534328139114 36.8198508704679 -91.6718780366513 0 -91.6718780366513
83 1069.37778037579 1125.14457068229 925.877491243118 1010.04825730366 55.7667903065028 -59.3295230721295 0 -59.3295230721295
84 1047.4654332467 1065.58983183959 906.253285796771 936.010874987862 18.1243985928893 -111.454558258843 0 -111.454558258843
85 1045.61766941818 1079.96469402139 905.452619566693 950.625489784657 34.3470246032107 -94.9921796335215 0 -94.9921796335215
86 1059.01570925027 1102.4354242611 916.190901977885 986.952144975867 43.4197150108303 -72.0635642744078 0 -72.0635642744078
87 1067.76193327185 1085.58554823906 919.86952212261 966.709369123027 17.8236149672009 -101.052564148827 0 -101.052564148827
88 1068.24746308781 1081.46880380039 920.037700965221 960.24489510001 13.2213407125835 -108.002567987797 0 -108.002567987797
89 1056.81686136729 1077.36742826394 912.629261374169 954.674003839265 20.5505668966496 -102.142857528021 0 -102.142857528021
90 1057.98157576752 1114.40032644197 916.376777832122 990.337367902663 56.418750674442 -67.6442078648608 0 -67.6442078648608
91 1047.87956475025 1052.06157383853 904.517452681685 923.557237667323 4.18200908827725 -124.322327082931 0 -124.322327082931
92 1047.78951533589 1083.58009195748 906.530953502137 963.735643202621 35.790576621587 -84.0538721332703 0 -84.0538721332703
93 1055.4308646276 1108.06989999176 913.913189575121 984.505507253289 52.6390353641566 -70.9253573743124 0 -70.9253573743124
94 1106.27958203242 1136.48599449774 949.170174255137 1036.01458638732 30.2064124653232 -70.2649956450953 0 -70.2649956450953
95 1059.12520362173 1067.89608969268 912.172197899981 951.801775145906 8.77088607095516 -107.323428475823 0 -107.323428475823
96 1079.00977666545 1105.89807421728 930.15709731282 986.61500658263 26.8882975518277 -92.3947700828212 0 -92.3947700828212
97 1049.70772898112 1064.00020460534 907.229475200685 935.606452420454 14.2924756242162 -114.101276560667 0 -114.101276560667
98 1082.97247433889 1108.72740157812 932.884667012071 990.666454653291 25.7549272392271 -92.3060196856005 0 -92.3060196856005
99 1053.71438840704 1090.77843801694 912.171131304311 959.134794324409 37.0640496098974 -94.5795940826292 0 -94.5795940826292
100 1056.31976953067 1060.82630117386 909.76141117688 941.159174339828 4.50653164319124 -115.160595190838 0 -115.160595190838
101 1057.68275833694 1061.77989211293 910.697736832746 938.853259557182 4.09713377598973 -118.829498779763 0 -118.829498779763
102 1064.92515282579 1071.42067664157 915.961907839449 952.016208047748 6.49552381577564 -112.908944778043 0 -112.908944778043
103 1057.82179907662 1071.36023501074 912.462770350744 947.219136486731 13.5384359341197 -110.602662589886 0 -110.602662589886
104 1082.44735638453 1133.16082065179 936.843876777255 1020.27408107562 50.7134642672543 -62.1732753089075 0 -62.1732753089075
105 1050.3219618556 1067.23449093265 907.827073878268 939.732071372706 16.9125290770514 -110.589890482894 0 -110.589890482894
106 1058.91251029768 1122.6816823154 917.019527314551 1010.05111101712 63.7691720177177 -48.8613992805597 0 -48.8613992805597
107 1086.03519189329 1116.72067450101 936.286868082971 992.87183649825 30.6854826077208 -93.1633553950367 0 -93.1633553950367
108 1075.0011960327 1100.84238003928 926.955114598604 976.909031966617 25.841184006578 -98.0921640660853 0 -98.0921640660853
109 1115.53602497843 1173.32015003197 961.670795894122 1072.47385966515 57.7841250535396 -43.0621653132821 0 -43.0621653132821
110 1048.79809689419 1101.13552044256 908.764235153745 978.958010995946 52.3374235483691 -69.8400858982442 0 -69.8400858982442
111 1046.12634118765 1071.02542182502 905.101501842624 945.266508309899 24.899080637374 -100.859832877746 0 -100.859832877746
112 1062.1610692281 1107.0684800419 919.437166101148 994.78713639798 44.9074108138054 -67.373932830116 0 -67.373932830116
113 1049.69050549732 1058.58724092433 906.176264154262 934.302425524975 8.89673542701439 -115.388079972346 0 -115.388079972346
114 1051.20255062249 1055.09981322866 906.594941437284 928.399349487875 3.89726260616999 -122.803201134613 0 -122.803201134613
115 1065.15158807839 1086.11847439156 918.949332979833 964.029092335798 20.9668863131678 -101.122495742594 0 -101.122495742594
116 1055.39170580627 1111.17242335591 914.453775991612 990.076823734808 55.7807175496318 -65.3148820714657 0 -65.3148820714657
117 1057.98897563407 1175.77270947063 919.733158487822 1061.56906425596 117.78373383656 3.58008862189172 0 3.58008862189172
118 1083.37897381161 1130.99598836956 934.88254267253 1023.85201156257 47.6170145579526 -59.5269622490426 0 -59.5269622490426
119 1047.94631008936 1051.92465876581 904.473418998851 923.227770659802 3.97834867644588 -124.718539429559 0 -124.718539429559
120 1060.60790821173 1177.09059072552 922.003203784107 1064.29699239076 116.482682513788 3.68908417902958 0 3.68908417902958
121 1111.97942530723 1230.81189644199 964.310398372079 1113.31142985405 118.832471134767 1.33200454682446 0 1.33200454682446
122 1050.06595612174 1063.24886563264 907.263492217751 936.691870722464 13.1829095108969 -113.37408539928 0 -113.37408539928
123 1059.81842523805 1092.54910287764 916.162188845291 971.741332202429 32.7306776395862 -88.0770930356202 0 -88.0770930356202
124 1114.53256079509 1124.05628787192 950.767116857909 1018.82388974456 9.5237270768248 -95.7086710505324 0 -95.7086710505324
125 1047.30945500308 1064.70159783201 905.830098040265 935.885919473398 17.3921428289243 -111.423535529686 0 -111.423535529686
126 1063.9231452894 1130.93786499318 921.234330665339 1006.54934094546 67.0147197037802 -57.3738043439453 0 -57.3738043439453
127 1055.46040092434 1104.76169082461 913.30392807813 990.058983037769 49.3012899002726 -65.4014178865685 0 -65.4014178865685
128 1045.57292296739 1047.48492899189 902.373560038223 920.0042925004 1.91200602450158 -125.568630466991 0 -125.568630466991
129 1062.8757399691 1067.66284264281 914.740152855196 942.562019372715 4.78710267370684 -120.313720596388 0 -120.313720596388
130 1078.39696212803 1079.22170885398 922.816286304355 972.769181728132 0.824746725953901 -105.627780399897 0 -105.627780399897
131 1057.34960485988 1139.18584985005 917.247561258313 1016.51625284912 81.8362449901665 -40.8333520107668 0 -40.8333520107668
132 1068.67988461152 1078.32798813395 918.354118623251 969.476523074808 9.6481035224308 -99.2033615367093 0 -99.2033615367093
133 1075.84163224914 1094.45358305091 926.641323271795 972.445196832544 18.6119508017646 -103.3964354166 0 -103.3964354166
134 1052.43261684979 1111.58184130598 911.714386505879 992.059857016045 59.1492244561859 -60.3727598337495 0 -60.3727598337495
135 1069.48075239512 1081.05186809337 919.832661061198 970.460421226589 11.5711156982568 -99.0203311685266 0 -99.0203311685266
136 1079.56836320046 1178.8786621767 936.827399726352 1055.27819971795 99.3102989762342 -24.29016348251 0 -24.29016348251
137 1055.76177043178 1061.49478361944 910.217925363002 935.423106264803 5.73301318766403 -120.338664166977 0 -120.338664166977
138 1074.83198831824 1081.7585937443 922.268571466138 972.49872491423 6.92660542605881 -102.333263404014 0 -102.333263404014
139 1038.03408189656 1061.38318836542 899.137187169 927.471244000462 23.3491064688574 -110.562837896099 0 -110.562837896099
140 1139.58858737682 1157.99774340516 970.895081728779 1063.5144813747 18.4091560283393 -76.0741060021116 0 -76.0741060021116
141 1076.48877126995 1091.55365000545 925.796708124354 982.468498214179 15.0648787354985 -94.020273055773 0 -94.020273055773
142 1050.28014684366 1091.20796725907 909.407435353368 960.479304782423 40.9278204154098 -89.8008420612359 0 -89.8008420612359
143 1054.19469787763 1079.01743247741 911.762865516599 950.006467450783 24.8227345997745 -104.188230426851 0 -104.188230426851
144 1069.27377643963 1112.00356845268 924.084776629555 991.799110757501 42.7297920130422 -77.4746656821326 0 -77.4746656821326
145 1166.94717888129 1185.70272203399 990.324526536477 1103.32449857324 18.7555431526998 -63.6226803080451 0 -63.6226803080451
146 1059.08117213164 1066.1094487117 912.117356576284 944.833027821113 7.02827658006163 -114.248144310526 0 -114.248144310526
147 1054.71025821669 1071.8810051333 911.2615787132 944.889751634083 17.1707469166104 -109.820506582606 0 -109.820506582606
148 1062.3088424081 1092.07839218954 916.754405750847 978.705498267962 29.7695497814395 -83.6033441401412 0 -83.6033441401412
149 1063.48961646644 1085.28718348161 918.090517356289 964.011405249761 21.79756701517 -99.4782112166811 0 -99.4782112166811
150 1048.86908135832 1060.61927619081 906.101642691077 936.284379780966 11.7501948324846 -112.584701577357 0 -112.584701577357
151 1076.3507742442 1077.89198684413 922.254854760988 964.372189401089 1.54121259993212 -111.978584843109 0 -111.978584843109
152 1049.77243709645 1063.82736927891 906.94488806884 937.151947162112 14.0549321824517 -112.620489934341 0 -112.620489934341
153 1076.3308611767 1097.95225464721 926.540622318599 985.482456174233 21.6213934705142 -90.8484050024675 0 -90.8484050024675
154 1053.47058966505 1062.09214153195 908.59157924383 938.579761180912 8.62155186690006 -114.890828484139 0 -114.890828484139
155 1042.61125684299 1070.56476049569 903.003625328533 936.220389652472 27.9535036526968 -106.390867190518 0 -106.390867190518
156 1064.87728588332 1101.3156404791 920.050941270556 983.553283696426 36.4383545957817 -81.3240021868897 0 -81.3240021868897
157 1067.1080114017 1080.72278288027 918.962109038629 963.500133947031 13.6147714785779 -103.607877454665 0 -103.607877454665
158 1048.1691015923 1100.33048297186 908.341044009641 969.476074801726 52.1613813795648 -78.6930267905707 0 -78.6930267905707
159 1078.70698992481 1086.2841158704 924.988520240702 981.421091630558 7.57712594558438 -97.2858982942539 0 -97.2858982942539
160 1132.31297843762 1158.76955745661 967.144248382921 1070.5529641316 26.4565790189881 -61.7600143060208 0 -61.7600143060208
161 1100.44506431202 1135.02575455117 945.511799666244 1032.4474142485 34.5806902391455 -67.997650063523 0 -67.997650063523
162 1060.35796526684 1066.42131950107 912.573534261898 948.355860420906 6.06335423422775 -112.002104845935 0 -112.002104845935
163 1047.67096870083 1057.3273367632 905.270228483746 927.665415878018 9.65636806237126 -120.005552822811 0 -120.005552822811
164 1096.31635118542 1128.22532447431 942.16281579679 1020.20132263282 31.9089732888926 -76.1150285526037 0 -76.1150285526037
165 1060.02172007711 1116.68326711118 917.842053564529 997.657158710793 56.661547034073 -62.3645613663139 0 -62.3645613663139
166 1065.76378424013 1092.65646774021 919.618171655984 973.203665616733 26.8926835000834 -92.5601186233929 0 -92.5601186233929
167 1051.39145851485 1073.41890581134 909.406354032113 944.524173781531 22.0274472964959 -106.867284733317 0 -106.867284733317
168 1057.45231709071 1065.13215080069 910.882900444628 946.94733977312 7.6798337099824 -110.504977317593 0 -110.504977317593
169 1056.71170544007 1087.16234604982 913.308811149976 966.201282431804 30.4506406097473 -90.5104230082657 0 -90.5104230082657
170 1096.00799058955 1097.00122357282 934.967875424404 999.638108931103 0.993232983267717 -96.3698816584521 0 -96.3698816584521
171 1054.6706500354 1064.05959539552 910.222114881589 935.233092293693 9.38894536012094 -119.437557741707 0 -119.437557741707
172 1088.73410845742 1107.04775008963 934.668552817622 998.15929331598 18.3136416322047 -90.5748151414417 0 -90.5748151414417
173 1066.1825355444 1077.60949160554 917.339095118199 966.140501858654 11.4269560611374 -100.042033685746 0 -100.042033685746
174 1060.53795641647 1092.94880907801 916.134744728103 978.346140807049 32.4108526615416 -82.1918156094185 0 -82.1918156094185
175 1066.58795517936 1102.19783466295 921.091791713876 987.498102857827 35.6098794835957 -79.0898523215288 0 -79.0898523215288
176 1063.71559425812 1084.55766662086 917.746584054531 968.23997145206 20.8420723627396 -95.4756228060572 0 -95.4756228060572
177 1076.0323623336 1148.89325140044 932.23183588211 1028.26704428808 72.860889066837 -47.7653180455227 0 -47.7653180455227
178 1064.56401319188 1086.60485602465 918.178496815846 968.995936655699 22.0408428327778 -95.5680765361768 0 -95.5680765361768
179 1056.79739418529 1098.18084110734 914.978270726775 973.298214163352 41.3834469220471 -83.4991800219406 0 -83.4991800219406
180 1095.50078414859 1103.47955267947 936.585153778489 1002.70300071859 7.97876853088428 -92.7977834300028 0 -92.7977834300028
181 1084.44783019674 1100.58609342278 931.493134202554 997.998776766902 16.1382632260368 -86.4490534298432 0 -86.4490534298432
182 1079.31560887674 1123.41163186568 933.216076420126 1007.98986028805 44.0960229889445 -71.3257485886835 0 -71.3257485886835
183 1048.3897824447 1066.3308185291 906.693702932852 939.000954172033 17.9410360844061 -109.388828272665 0 -109.388828272665
184 1108.71794991422 1137.00812078881 951.864329390165 1030.25128416799 28.2901708745824 -78.4666657462376 0 -78.4666657462376
185 1045.04343943522 1075.75355142404 904.595859961273 949.094030924155 30.7101119888196 -95.9494085110682 0 -95.9494085110682
186 1078.60352575759 1082.03417204443 924.114179259012 969.917119974565 3.43064628684147 -108.686405783021 0 -108.686405783021
187 1073.37011369433 1096.33277568985 924.992128801458 982.059124794942 22.9626619955247 -91.3109888993862 0 -91.3109888993862
188 1047.15165328451 1093.11639835605 907.179182164518 969.661791927007 45.9647450715365 -77.4898613575048 0 -77.4898613575048
189 1058.25136775957 1065.56059871046 911.835105515001 942.219458899807 7.3092309508886 -116.031908859763 0 -116.031908859763
190 1048.90667339177 1050.7777207569 904.779911690554 921.535374323332 1.87104736513243 -127.371299068437 0 -127.371299068437
191 1064.08457192295 1078.59002300162 916.730040374696 963.152500379895 14.5054510786642 -100.932071543056 0 -100.932071543056
192 1073.0997479304 1086.07273981642 922.76024235132 974.888953755771 12.9729918860287 -98.2107941746241 0 -98.2107941746241
193 1089.96712068895 1101.27364162409 933.58859583807 1002.92941157825 11.3065209351398 -87.0377091107076 0 -87.0377091107076
194 1055.98933571819 1070.94169014949 910.802768606888 951.812561679961 14.9523544313024 -104.176774038229 0 -104.176774038229
195 1059.70676219852 1105.91282526379 917.236715105789 976.139828541639 46.20606306527 -83.5669336568842 0 -83.5669336568842
196 1046.35903996282 1110.39512996373 907.127106230815 985.201219135594 64.0360900009082 -61.1578208272258 0 -61.1578208272258
197 1056.45676975136 1074.04049838119 911.684336260652 954.092869060654 17.5837286298261 -102.363900690706 0 -102.363900690706
198 1045.65601672753 1054.1766456786 903.422495500233 927.825807120524 8.52062895106928 -117.830209607006 0 -117.830209607006
199 1052.82836166214 1058.71339548515 907.956025902765 933.622342163648 5.88503382300973 -119.206019498493 0 -119.206019498493
200 1052.77026165335 1067.40814811179 909.358729125831 943.464419009733 14.6378864584374 -109.305842643616 0 -109.305842643616
201 1081.64046109143 1086.99887617547 926.991496177887 974.835653226055 5.35841508403792 -106.804807865372 0 -106.804807865372
202 1063.39547411943 1107.71949396322 919.647188872144 992.600278642398 44.3240198437918 -70.795195477028 0 -70.795195477028
203 1056.55432879775 1108.68985814014 914.985074360324 990.392414721813 52.1355293423865 -66.1619140759386 0 -66.1619140759386
204 1050.86528498628 1064.05025948633 907.763999823289 936.857833919289 13.1849745000518 -114.007451066994 0 -114.007451066994
205 1069.28598577873 1138.10739884712 926.06961643977 1017.02793324147 68.8214130683893 -52.2580525372599 0 -52.2580525372599
206 1066.32259440517 1080.84531746263 918.158526368195 967.430083201666 14.5227230574596 -98.8925112035089 0 -98.8925112035089
207 1044.21827259639 1047.47114500435 902.106458496399 915.624258879136 3.25287240795683 -128.594013717259 0 -128.594013717259
208 1108.00807612445 1144.29328936135 951.590961173579 1048.11494112841 36.2852132368987 -59.893134996041 0 -59.893134996041
209 1051.20508193779 1085.26222102081 909.802741661052 957.63581076609 34.0571390830187 -93.5692711716983 0 -93.5692711716983
210 1094.8842713901 1096.41608361625 933.985500869378 1001.92814049265 1.53181222614853 -92.9561308974503 0 -92.9561308974503
211 1071.70313263269 1073.4459720819 918.518926589029 959.37183701417 1.7428394492083 -112.331295618524 0 -112.331295618524
212 1075.77231253978 1126.22237067055 930.390802654257 1005.74614053469 50.4500581307793 -70.0261720050879 0 -70.0261720050879
213 1109.53947058235 1163.75693738356 956.468556835375 1051.34319294427 54.2174668012146 -58.196277638071 0 -58.196277638071
214 1064.73096831906 1074.18054707218 916.443966497544 956.882040624976 9.44957875311457 -107.848927694088 0 -107.848927694088
215 1054.13696293914 1057.39500004229 908.169324258837 933.197371529485 3.2580371031529 -120.939591409651 0 -120.939591409651
216 1058.1228027666 1075.04491619298 913.783928495117 949.859184622718 16.9221134263812 -108.263618143877 0 -108.263618143877
217 1041.06412941757 1052.72070479152 900.879854604402 921.37047449776 11.6565753739474 -119.693654919813 0 -119.693654919813
218 1068.41446786734 1088.61065313055 920.776469952673 976.727675274014 20.1961852632112 -91.6867925933285 0 -91.6867925933285
219 1064.42052799374 1096.33817711281 919.328199380585 981.576602136715 31.917649119069 -82.843925857027 0 -82.843925857027
220 1042.05490535747 1045.45025286243 900.732462163313 913.020622115897 3.39534750496159 -129.034283241573 0 -129.034283241573
221 1049.72701186217 1069.67734773339 907.868320055877 940.45138414495 19.9503358712282 -109.275627717216 0 -109.275627717216
222 1060.78755431159 1088.49339869707 916.171615122618 970.89229507749 27.7058443854824 -89.8952592341018 0 -89.8952592341018
223 1107.55096520582 1116.16462814501 945.240244818066 1020.83565232744 8.61366293918832 -86.7153128783845 0 -86.7153128783845
224 1072.05738331519 1088.38393490833 922.039053509662 979.024252239631 16.3265515931398 -93.0331310755561 0 -93.0331310755561
225 1051.12275095254 1059.95845403269 907.342688372485 933.628454835015 8.83570308015078 -117.494296117522 0 -117.494296117522
226 1116.25209837366 1127.54078284117 951.510719481275 1047.26560299626 11.2886844675106 -68.9864953774013 0 -68.9864953774013
227 1050.63904935815 1071.79448960928 908.92155737327 940.938350721772 21.1554402511342 -109.700698636373 0 -109.700698636373
228 1102.54668530682 1117.62660372189 943.740663193194 1011.88363334171 15.0799184150644 -90.6630519651067 0 -90.6630519651067
229 1050.72377015681 1061.75859563743 907.33728677092 937.981927284233 11.0348254806265 -112.741842872574 0 -112.741842872574
230 1060.72998537723 1074.19945811888 914.599409347166 953.769537886958 13.4694727416552 -106.960447490271 0 -106.960447490271
231 1079.55605776643 1104.86901836559 928.619436417233 1002.71708882202 25.3129605991612 -76.8389689444084 0 -76.8389689444084
232 1098.74676465147 1115.19812010474 940.599891863332 1029.56750947055 16.4513554532693 -69.1792551809267 0 -69.1792551809267
233 1053.69142184933 1075.44491762621 910.416561516483 952.327937330937 21.7534957768748 -101.363484518394 0 -101.363484518394
234 1053.38408200286 1066.51032370914 908.891730532947 947.214662219767 13.1262417062774 -106.169419783094 0 -106.169419783094
